,topicId,split,topicText,topicTarget,topicSentiment,claims.claimId,claims.stance,claims.claimCorrectedText,claims.claimOriginalText,claims.article.rawFile,claims.article.rawSpan.start,claims.article.rawSpan.end,claims.article.cleanFile,claims.article.cleanSpan.start,claims.article.cleanSpan.end,claims.Compatible,claims.claimTarget.text,claims.claimTarget.span.start,claims.claimTarget.span.end,claims.claimSentiment,claims.targetsRelation
1926,985,train,This house would unleash the free market,unleash the free market,1,874805,PRO,corrective measures) reduce the overall efficiency of the market economy,corrective measures) reduce the overall efficiency of the market economy,articles/t985/raw_3324.txt,53198,53270,articles/t985/clean_3324.txt,34110,34182,yes,corrective measures,0.0,19.0,-1.0,-1.0
1927,985,train,This house would unleash the free market,unleash the free market,1,874806,PRO,corrective policies limit the incentive system of the market,corrective policies limit the incentive system of the market,articles/t985/raw_3324.txt,53424,53484,articles/t985/clean_3324.txt,34196,34256,yes,corrective policies,0.0,19.0,-1.0,-1.0
1928,985,train,This house would unleash the free market,unleash the free market,1,874807,CON,"grave imbalances are produced when economic action, conceived merely as an engine for wealth creation, is detached from political action","grave imbalances are produced when economic action, conceived merely as an engine for wealth creation, is detached from political action",articles/t985/raw_3324.txt,57501,57637,articles/t985/clean_3324.txt,36589,36725,yes,"when economic action, conceived merely as an engine for wealth creation, is detached from political action",30.0,136.0,-1.0,1.0
1929,985,train,This house would unleash the free market,unleash the free market,1,824400,PRO,"The freer the market, the more prices will reflect consumer habits and demands","The freer the market, the more prices will reflect consumer habits and demands",articles/t985/raw_3315.txt,1595,1673,articles/t985/clean_3315.txt,1127,1205,yes,The freer the market,0.0,20.0,1.0,1.0
1930,985,train,This house would unleash the free market,unleash the free market,1,824402,PRO,"Through free competition between vendors for the provision of products and services, prices tend to decrease, and quality tends to increase","Through free competition between vendors for the provision of products and services, prices tend to decrease, and quality tends to increase",articles/t985/raw_3315.txt,1764,1903,articles/t985/clean_3315.txt,1296,1435,yes,free competition between vendors for the provision of products and services,8.0,83.0,1.0,1.0
1931,985,train,This house would unleash the free market,unleash the free market,1,824404,PRO,"market economies allow spontaneous order; that is, ""a more efficient allocation of societal resources than any design could achieve","market economies allow spontaneous order; that is, ""a more efficient allocation of societal resources than any design could achieve",articles/t985/raw_3315.txt,11273,11408,articles/t985/clean_3315.txt,8288,8419,yes,market economies,0.0,16.0,1.0,1.0
1932,985,train,This house would unleash the free market,unleash the free market,1,824407,PRO,"any attempt to implement central planning will result in more disorder, or a less efficient production and distribution of goods and services","any attempt to implement central planning will result in more disorder, or a less efficient production and distribution of goods and services",articles/t985/raw_3315.txt,14092,14233,articles/t985/clean_3315.txt,9362,9503,yes,any attempt to implement central planning,0.0,41.0,-1.0,-1.0
1933,985,train,This house would unleash the free market,unleash the free market,1,824408,PRO,there is a direct relationship between economic growth and economic freedom,there is a direct relationship between economic growth and economic freedom,articles/t985/raw_3315.txt,18295,18370,articles/t985/clean_3315.txt,12991,13066,yes,economic freedom,59.0,75.0,1.0,1.0
1934,985,train,This house would unleash the free market,unleash the free market,1,824415,CON,government at times has to intervene to ensure competition in large and important industries,government at times has to intervene to ensure competition in large and important industries,articles/t985/raw_3315.txt,21085,21177,articles/t985/clean_3315.txt,14597,14689,yes,to intervene to ensure competition in large and important industries,24.0,92.0,1.0,-1.0
1935,985,train,This house would unleash the free market,unleash the free market,1,824417,PRO,only a free market can create healthy competition and therefore more business,only a free market can create healthy competition and therefore more business,articles/t985/raw_3315.txt,21528,21605,articles/t985/clean_3315.txt,14940,15017,yes,a free market,5.0,18.0,1.0,1.0
1936,985,train,This house would unleash the free market,unleash the free market,1,824419,CON,The unregulated market is seen as an impractical ideal,the unregulated market as an impractical ideal,articles/t985/raw_3315.txt,22328,22374,articles/t985/clean_3315.txt,15461,15507,yes,The unregulated market,0.0,22.0,-1.0,1.0
1937,985,train,This house would unleash the free market,unleash the free market,1,824421,CON,free market relationships are considered as structured upon coercion,free market relationships are considered as structured upon coercion,articles/t985/raw_3315.txt,24339,24407,articles/t985/clean_3315.txt,16922,16990,yes,free market relationships,0.0,25.0,-1.0,1.0
1938,985,train,This house would unleash the free market,unleash the free market,1,824423,PRO,The free market is believed to self-regulate in the most efficient and just way,The free market is believed to self-regulate in the most efficient and just way,articles/t985/raw_3315.txt,27078,27157,articles/t985/clean_3315.txt,18745,18824,yes,The free market,0.0,15.0,1.0,1.0
1939,985,train,This house would unleash the free market,unleash the free market,1,499330,CON,virtually all developed countries today successfully promoted their national industries through protectionism,virtually all developed countries today successfully promoted their national industries through protectionism,articles/t985/raw_3320.txt,3153,3262,articles/t985/clean_3320.txt,1755,1864,yes,protectionism,96.0,109.0,1.0,-1.0
1940,985,train,This house would unleash the free market,unleash the free market,1,499331,CON,there is a legitimate need for government restrictions on free trade,there is a legitimate need for government restrictions on free trade,articles/t985/raw_3320.txt,21299,21367,articles/t985/clean_3320.txt,18290,18358,yes,government restrictions on free trade,31.0,68.0,1.0,-1.0
1941,985,train,This house would unleash the free market,unleash the free market,1,499333,CON,laissez-faire capitalism creates social evils that harm its citizens,laissez-faire capitalism creates social evils that harm its citizens,articles/t985/raw_3320.txt,25893,25963,articles/t985/clean_3320.txt,22162,22230,yes,laissez-faire capitalism,0.0,24.0,-1.0,1.0
1942,985,train,This house would unleash the free market,unleash the free market,1,499334,PRO,the gains from free trade outweigh any losses,the gains from free trade outweigh any losses,articles/t985/raw_3320.txt,27310,27355,articles/t985/clean_3320.txt,23425,23470,yes,free trade,15.0,25.0,1.0,1.0
1943,985,train,This house would unleash the free market,unleash the free market,1,499335,PRO,the benefits of free trade outweigh the losses,the benefits of free trade outweigh the losses,articles/t985/raw_3320.txt,27848,27894,articles/t985/clean_3320.txt,23850,23896,yes,free trade,16.0,26.0,1.0,1.0
1944,985,train,This house would unleash the free market,unleash the free market,1,499336,CON,most of the world's major economies are resorting to protectionist measures as the global economic slowdown begins to bite,most of the world's major economies are resorting to protectionist measures as the global economic slowdown begins to bite,articles/t985/raw_3320.txt,33749,33871,articles/t985/clean_3320.txt,28257,28379,yes,protectionist measures,53.0,75.0,1.0,-1.0
1945,985,train,This house would unleash the free market,unleash the free market,1,832245,PRO,"by trying to maximize their own gains in a free market, individual ambition benefits society","by trying to maximize their own gains in a free market, individual ambition benefits society",articles/t985/raw_3323.txt,789,881,articles/t985/clean_3323.txt,326,418,yes,individual ambition,56.0,75.0,1.0,1.0
1946,985,train,This house would unleash the free market,unleash the free market,1,832247,PRO,it is competition between buyers and sellers that channels the profit motive of individuals on both sides of the transaction such that improved products are produced and at lower costs,it is competition between buyers and sellers that channels the profit motive of individuals on both sides of the transaction such that improved products are produced and at lower costs,articles/t985/raw_3323.txt,1560,1744,articles/t985/clean_3323.txt,971,1155,yes,competition between buyers and sellers,6.0,44.0,1.0,1.0
1947,985,train,This house would unleash the free market,unleash the free market,1,832248,PRO,individual self-interest operating in a competitive market place produces the unique conditions under which a society’s total utility is maximized,individual self-interest operating in a competitive market place produces the unique conditions under which a society’s total utility is maximized,articles/t985/raw_3323.txt,14922,15068,articles/t985/clean_3323.txt,12423,12569,yes,individual self-interest operating in a competitive market place,0.0,64.0,1.0,1.0
1948,985,train,This house would unleash the free market,unleash the free market,1,832249,CON,"free markets, by themselves, often do not lead to what is best","free markets, by themselves, often do not lead to what is best",articles/t985/raw_3323.txt,28015,28077,articles/t985/clean_3323.txt,22262,22324,yes,"free markets, by themselves",0.0,27.0,-1.0,1.0
1949,985,train,This house would unleash the free market,unleash the free market,1,832250,CON,some regulation is required to make markets work,some regulation is required to make markets work,articles/t985/raw_3323.txt,29047,29095,articles/t985/clean_3323.txt,23293,23341,yes,some regulation,0.0,15.0,1.0,-1.0
1950,985,train,This house would unleash the free market,unleash the free market,1,832251,PRO,competitive markets do a good job allocating resources,competitive markets do a good job allocating resources,articles/t985/raw_3323.txt,31679,31733,articles/t985/clean_3323.txt,25567,25621,yes,competitive markets,0.0,19.0,1.0,1.0
1951,985,train,This house would unleash the free market,unleash the free market,1,824181,PRO,free trade will make society more prosperous,free trade will make society more prosperous,articles/t985/raw_3321.txt,804,848,articles/t985/clean_3321.txt,653,697,yes,free trade,0.0,10.0,1.0,1.0
1952,985,train,This house would unleash the free market,unleash the free market,1,824182,PRO,free trade increases the global level of output,free trade increases the global level of output,articles/t985/raw_3321.txt,1325,1405,articles/t985/clean_3321.txt,1006,1053,yes,free trade,0.0,10.0,1.0,1.0
1953,985,train,This house would unleash the free market,unleash the free market,1,824183,PRO,the absolute quantity of goods and services produced is highest under free trade,the absolute quantity of goods and services produced is highest under free trade,articles/t985/raw_3321.txt,1892,1972,articles/t985/clean_3321.txt,1473,1553,yes,free trade,70.0,80.0,1.0,1.0
1954,985,train,This house would unleash the free market,unleash the free market,1,824184,PRO,Laissez-faire economic politics and parties permit faster growth,"laissez-faire economic politics and parties, which permit faster growth",articles/t985/raw_3321.txt,2266,2341,articles/t985/clean_3321.txt,1807,1878,yes,Laissez-faire economic politics and parties,0.0,43.0,1.0,1.0
1955,985,train,This house would unleash the free market,unleash the free market,1,824185,PRO,the world can produce and consume more when free trade is allowed,the world can produce and consume more when free trade is allowed,articles/t985/raw_3321.txt,4609,4674,articles/t985/clean_3321.txt,3831,3896,yes,when free trade is allowed,39.0,65.0,1.0,1.0
1956,985,train,This house would unleash the free market,unleash the free market,1,824188,PRO,"free trade encourages economic interdependence between countries, reducing the likelihood of war","free trade encourages economic interdependence between countries, reducing the likelihood of war",articles/t985/raw_3321.txt,11439,11535,articles/t985/clean_3321.txt,9319,9415,yes,free trade,0.0,10.0,1.0,1.0
1957,985,train,This house would unleash the free market,unleash the free market,1,824189,PRO,free trade would reduce war,free trade would reduce war,articles/t985/raw_3321.txt,11562,11589,articles/t985/clean_3321.txt,9442,9469,yes,free trade,0.0,10.0,1.0,1.0
1958,985,train,This house would unleash the free market,unleash the free market,1,824190,PRO,the occurrence of free trade has prevented the outbreak of war,the occurrence of free trade has prevented the outbreak of war,articles/t985/raw_3321.txt,11864,11926,articles/t985/clean_3321.txt,9722,9784,yes,the occurrence of free trade,0.0,28.0,1.0,1.0
1959,985,train,This house would unleash the free market,unleash the free market,1,824191,PRO,free trade would increase the likelihood of a lasting peace,free trade would increase the likelihood of a lasting peace,articles/t985/raw_3321.txt,14521,14580,articles/t985/clean_3321.txt,12153,12212,yes,free trade,0.0,10.0,1.0,1.0
1960,985,train,This house would unleash the free market,unleash the free market,1,824192,PRO,Free trade can enhance national security,Free trade can enhance national security,articles/t985/raw_3321.txt,17957,17997,articles/t985/clean_3321.txt,15035,15075,yes,Free trade,0.0,10.0,1.0,1.0
1961,985,train,This house would unleash the free market,unleash the free market,1,824193,PRO,free trade gives optimal economic advantages,free trade gives optimal economic advantages,articles/t985/raw_3321.txt,18140,18184,articles/t985/clean_3321.txt,15218,15262,yes,free trade,0.0,10.0,1.0,1.0
1962,985,train,This house would unleash the free market,unleash the free market,1,824194,CON,free trade hurts developed nations,free trade hurts developed nations,articles/t985/raw_3321.txt,29796,29830,articles/t985/clean_3321.txt,25535,25569,yes,free trade,0.0,10.0,-1.0,1.0
1963,985,train,This house would unleash the free market,unleash the free market,1,824195,CON,"Throughout the world, forces that many blame on free trade are eroding traditional ways of living and rural cultures","Throughout the world, forces that many blame on free trade are eroding traditional ways of living and rural cultures",articles/t985/raw_3321.txt,33875,33991,articles/t985/clean_3321.txt,29218,29334,yes,forces that many blame on free trade,22.0,58.0,-1.0,1.0
1964,985,train,This house would unleash the free market,unleash the free market,1,824196,PRO,Free trade is generally considered to achieve an overall increase in utility in a society,Free trade is generally considered to achieve an overall increase in utility in a society,articles/t985/raw_3321.txt,36717,36806,articles/t985/clean_3321.txt,31228,31317,yes,Free trade,0.0,10.0,1.0,1.0
1965,985,train,This house would unleash the free market,unleash the free market,1,501199,PRO,Free trade promotes peace,free trade promoted peace,articles/t985/raw_3322.txt,9875,9900,articles/t985/clean_3322.txt,6962,6987,yes,Free trade,0.0,10.0,1.0,1.0
1966,985,train,This house would unleash the free market,unleash the free market,1,501200,PRO,having free trade would be a net gain for society,having free trade would be a net gain for society,articles/t985/raw_3322.txt,25294,25343,articles/t985/clean_3322.txt,19299,19348,yes,having free trade,0.0,17.0,1.0,1.0
1967,985,train,This house would unleash the free market,unleash the free market,1,501201,PRO,the size of the winnings from free trade are larger than the losses,the size of the winnings from free trade are larger than the losses,articles/t985/raw_3322.txt,26328,26395,articles/t985/clean_3322.txt,20230,20297,yes,free trade,30.0,40.0,1.0,1.0
1968,985,train,This house would unleash the free market,unleash the free market,1,501202,PRO,Protectionism creates poverty,Protectionism creates poverty,articles/t985/raw_3322.txt,27461,27490,articles/t985/clean_3322.txt,21073,21102,yes,Protectionism,0.0,13.0,-1.0,-1.0
1969,985,train,This house would unleash the free market,unleash the free market,1,501204,PRO,free trade is a large and unambiguous net gain for society,free trade is a large and unambiguous net gain for society,articles/t985/raw_3322.txt,28203,28261,articles/t985/clean_3322.txt,21742,21800,yes,free trade,0.0,10.0,1.0,1.0
1970,985,train,This house would unleash the free market,unleash the free market,1,501205,CON,Free trade is colonialism or imperialism in disguise,it is colonialism or imperialism in disguise,articles/t985/raw_3322.txt,31871,31923,articles/t985/clean_3322.txt,24038,24082,yes,Free trade,0.0,10.0,-1.0,1.0
1971,985,train,This house would unleash the free market,unleash the free market,1,501206,CON,Free trade allows maximum exploitation of workers by capital,it allows maximum exploitation of workers by capital,articles/t985/raw_3322.txt,36380,36457,articles/t985/clean_3322.txt,26337,26389,yes,Free trade,0.0,10.0,-1.0,1.0
1972,985,train,This house would unleash the free market,unleash the free market,1,501207,CON,"free trade agreements generally do not increase the economic freedom of the poor or the working class, and frequently make them poorer","free trade agreements generally do not increase the economic freedom of the poor or the working class, and frequently make them poorer",articles/t985/raw_3322.txt,37358,37496,articles/t985/clean_3322.txt,26947,27081,yes,free trade agreements,0.0,21.0,-1.0,1.0
1973,985,train,This house would unleash the free market,unleash the free market,1,501208,CON,trade barriers should exist to help poor nations build domestic industries,trade barriers should exist to help poor nations build domestic industries,articles/t985/raw_3322.txt,40394,40468,articles/t985/clean_3322.txt,29291,29365,yes,trade barriers,0.0,14.0,1.0,-1.0
1974,985,train,This house would unleash the free market,unleash the free market,1,501209,CON,free trade is a form of colonialism or imperialism,free trade is a form of colonialism or imperialism,articles/t985/raw_3322.txt,40805,40855,articles/t985/clean_3322.txt,29449,29499,yes,free trade,0.0,10.0,-1.0,1.0
1975,985,train,This house would unleash the free market,unleash the free market,1,860340,PRO,Regulation in markets is rejected as inefficient,regulation in markets as inefficient,articles/t985/raw_3326.txt,6205,6241,articles/t985/clean_3326.txt,3383,3419,yes,Regulation in markets,0.0,21.0,-1.0,-1.0
1976,985,train,This house would unleash the free market,unleash the free market,1,860341,PRO,having many service providers promotes choice and competition,having many service providers promotes choice and competition,articles/t985/raw_3326.txt,10780,10841,articles/t985/clean_3326.txt,6606,6667,yes,having many service providers,0.0,29.0,1.0,1.0
1977,985,train,This house would unleash the free market,unleash the free market,1,866475,PRO,"economic freedom, while itself an extremely important component of total freedom, is also a necessary condition for political freedom","economic freedom, while itself an extremely important component of total freedom, is also a necessary condition for political freedom",articles/t985/raw_3410.txt,15177,15310,articles/t985/clean_3410.txt,8339,8472,yes,economic freedom,0.0,16.0,1.0,1.0
1978,985,train,This house would unleash the free market,unleash the free market,1,866476,PRO,Centralized control of economic activities is always accompanied with political repression,centralized control of economic activities was always accompanied with political repression,articles/t985/raw_3410.txt,15358,15451,articles/t985/clean_3410.txt,8492,8583,yes,Centralized control of economic activities,0.0,42.0,-1.0,-1.0
1979,985,train,This house would unleash the free market,unleash the free market,1,866478,PRO,"Through elimination of centralized control of economic activities, economic power is separated from political power, and the one can serve as counterbalance to the other","Through elimination of centralized control of economic activities, economic power is separated from political power, and the one can serve as counterbalance to the other",articles/t985/raw_3410.txt,15660,15829,articles/t985/clean_3410.txt,8792,8961,yes,elimination of centralized control of economic activities,8.0,65.0,1.0,1.0
1980,985,train,This house would unleash the free market,unleash the free market,1,866479,PRO,impersonal market forces protect people from discrimination in their economic activities for reasons unrelated to their productivity,impersonal market forces protect people from discrimination in their economic activities for reasons unrelated to their productivity,articles/t985/raw_3410.txt,15924,16056,articles/t985/clean_3410.txt,9056,9188,yes,impersonal market forces,0.0,24.0,1.0,1.0
1981,985,train,This house would unleash the free market,unleash the free market,1,875035,CON,The justification for central planning is that the consolidation of economic resources can allow for the economy to take advantage of more perfect information when making decisions regarding investment and production,The justification for central planning is that the consolidation of economic resources can allow for the economy to take advantage of more perfect information when making decisions regarding investment and production,articles/t985/raw_3407.txt,890,1111,articles/t985/clean_3407.txt,195,411,yes,central planning,22.0,38.0,1.0,-1.0
1982,985,train,This house would unleash the free market,unleash the free market,1,875037,CON,"a centrally planned economy can provide public goods which would not have been available at all, or might require explicit government provision, in a market economy","a centrally planned economy can provide public goods which would not have been available at all, or might require explicit government provision, in a market economy",articles/t985/raw_3407.txt,17450,17618,articles/t985/clean_3407.txt,13003,13167,yes,a centrally planned economy,0.0,27.0,1.0,-1.0
1983,985,train,This house would unleash the free market,unleash the free market,1,875039,PRO,a market economy prevents long-term surpluses,a market economy prevents long-term surpluses,articles/t985/raw_3407.txt,20062,20107,articles/t985/clean_3407.txt,15293,15338,yes,a market economy,0.0,16.0,-1.0,1.0
1984,985,train,This house would unleash the free market,unleash the free market,1,875040,PRO,efficiency is best achieved through a market economy,efficiency is best achieved through a market economy,articles/t985/raw_3407.txt,20845,20897,articles/t985/clean_3407.txt,16069,16121,yes,a market economy,36.0,52.0,1.0,1.0
1985,985,train,This house would unleash the free market,unleash the free market,1,875042,PRO,the only way to determine what society actually wants is by allowing private enterprise to use their resources in competing to meet the needs of consumers,the only way to determine what society actually wants is by allowing private enterprise to use their resources in competing to meet the needs of consumers,articles/t985/raw_3407.txt,21052,21206,articles/t985/clean_3407.txt,16273,16427,yes,allowing private enterprise to use their resources in competing to meet the needs of consumers,60.0,154.0,1.0,1.0
1986,985,train,This house would unleash the free market,unleash the free market,1,875044,PRO,"Without a market in which allocations can be made in obedience to the law of supply and demand, it is difficult or impossible to funnel resources with respect to actual human preferences and goals","Without a market in which allocations can be made in obedience to the law of supply and demand, it is difficult or impossible to funnel resources with respect to actual human preferences and goals",articles/t985/raw_3407.txt,21357,21553,articles/t985/clean_3407.txt,16578,16774,yes,a market in which allocations can be made in obedience to the law of supply and demand,8.0,94.0,1.0,1.0
1987,985,train,This house would unleash the free market,unleash the free market,1,866472,PRO,Less corruption and less political violence have been found to be correlated with free markets,less corruption and less political violence to be correlated with free markets,articles/t985/raw_3410.txt,3436,3514,articles/t985/clean_3410.txt,1382,1460,yes,free markets,82.0,94.0,1.0,1.0
1988,985,train,This house would unleash the free market,unleash the free market,1,866473,PRO,political and civil liberties have simultaneously expanded with market-based economies,political and civil liberties have simultaneously expanded with market-based economies,articles/t985/raw_3410.txt,14513,14603,articles/t985/clean_3410.txt,8071,8157,yes,market-based economies,64.0,86.0,1.0,1.0
1989,985,train,This house would unleash the free market,unleash the free market,1,866474,PRO,economic and political freedoms are linked,economic and political freedoms are linked,articles/t985/raw_3410.txt,14662,14704,articles/t985/clean_3410.txt,8216,8258,no,,,,,
1990,985,train,This house would unleash the free market,unleash the free market,1,866480,PRO,Economic and political freedom are mutually dependent,economic and political freedom were mutually dependent,articles/t985/raw_3410.txt,16239,16293,articles/t985/clean_3410.txt,9253,9307,no,,,,,
1991,985,train,This house would unleash the free market,unleash the free market,1,866481,PRO,"The idea that political freedom can be preserved in the absence of economic freedom, and vice versa, is an illusion","The idea that political freedom can be preserved in the absence of economic freedom, and vice versa, is an illusion",articles/t985/raw_3410.txt,16296,16411,articles/t985/clean_3410.txt,9310,9425,no,,,,,
1992,985,train,This house would unleash the free market,unleash the free market,1,866482,PRO,Political freedom is the corollary of economic freedom,Political freedom is the corollary of economic freedom,articles/t985/raw_3410.txt,16413,16467,articles/t985/clean_3410.txt,9427,9481,yes,economic freedom,38.0,54.0,1.0,1.0
1993,985,train,This house would unleash the free market,unleash the free market,1,866484,PRO,Higher economic freedom correlates strongly with higher self-reported happiness,correlates strongly with higher self-reported happiness,articles/t985/raw_3410.txt,20801,20856,articles/t985/clean_3410.txt,12182,12237,yes,Higher economic freedom,0.0,23.0,1.0,1.0
1994,985,train,This house would unleash the free market,unleash the free market,1,832599,CON,the responsibility of government should involve enough surveillance over the enterprise system to ensure the social usefulness of all economic activity,the responsibility of government should involve enough surveillance over the enterprise system to ensure the social usefulness of all economic activity,articles/t985/raw_3422.txt,13202,13353,articles/t985/clean_3422.txt,7631,7782,yes,enough surveillance over the enterprise system to ensure the social usefulness of all economic activity,48.0,151.0,1.0,-1.0
1995,985,train,This house would unleash the free market,unleash the free market,1,832600,CON,It should be the policy of government to aid and foster certain activities or kinds of business that strengthen a nation,It should therefore be the policy of government to aid and foster certain activities or kinds of business that strengthen a nation,articles/t985/raw_3422.txt,14383,14513,articles/t985/clean_3422.txt,8811,8941,yes,to aid and foster certain activities or kinds of business that strengthen a nation,38.0,120.0,1.0,-1.0
1996,985,train,This house would unleash the free market,unleash the free market,1,502605,PRO,Self-interested competition in the free market would tend to benefit society as a whole,would tend to benefit society as a whole,articles/t985/raw_3430.txt,38600,38640,articles/t985/clean_3430.txt,23702,23742,yes,Self-interested competition in the free market,0.0,46.0,1.0,1.0
1997,985,train,This house would unleash the free market,unleash the free market,1,502606,CON,a true laissez-faire economy would quickly become a conspiracy of businesses and industry against consumers,a true laissez-faire economy would quickly become a conspiracy of businesses and industry against consumers,articles/t985/raw_3430.txt,39246,39353,articles/t985/clean_3430.txt,24200,24307,yes,a true laissez-faire economy,0.0,28.0,-1.0,1.0
1998,985,train,This house would unleash the free market,unleash the free market,1,502607,PRO,Markets would lead to equality,they would lead to equality,articles/t985/raw_3430.txt,67803,67830,articles/t985/clean_3430.txt,41819,41846,yes,Markets,0.0,7.0,1.0,1.0
1999,985,train,This house would unleash the free market,unleash the free market,1,859765,PRO,the market is the most fair and efficient arbitrator of resources,the market is the most fair and efficient arbitrator of resources,articles/t985/raw_3432.txt,11583,11648,articles/t985/clean_3432.txt,8547,8612,yes,the market,0.0,10.0,1.0,1.0
2000,985,train,This house would unleash the free market,unleash the free market,1,859768,PRO,"only market capitalism could manage a complex, modern economy","only market capitalism could manage a complex, modern economy",articles/t985/raw_3432.txt,30892,30953,articles/t985/clean_3432.txt,22839,22900,yes,market capitalism,5.0,22.0,1.0,1.0
2001,985,train,This house would unleash the free market,unleash the free market,1,871507,PRO,the information problems facing any other form of economic organization other than market capitalism would exceed its capacity to handle information,the information problems facing any other form of economic organization other than market capitalism would exceed its capacity to handle information,articles/t985/raw_3409.txt,52530,52678,articles/t985/clean_3409.txt,34921,35069,yes,any other form of economic organization other than market capitalism,32.0,100.0,-1.0,-1.0
2002,985,train,This house would unleash the free market,unleash the free market,1,859770,PRO,market economies are inherently stable if left to themselves,market economies are inherently stable if left to themselves,articles/t985/raw_3432.txt,46191,46267,articles/t985/clean_3432.txt,33875,33935,yes,market economies,0.0,16.0,1.0,1.0
2003,985,train,This house would unleash the free market,unleash the free market,1,859771,PRO,depressions result only from government intervention,depressions result only from government intervention,articles/t985/raw_3432.txt,46274,46326,articles/t985/clean_3432.txt,33940,33992,yes,government intervention,29.0,52.0,-1.0,-1.0
2004,985,train,This house would unleash the free market,unleash the free market,1,871510,PRO,the market is able to coordinate itself,the market is able to coordinate itself,articles/t985/raw_3409.txt,64332,64371,articles/t985/clean_3409.txt,43116,43155,yes,the market,0.0,10.0,1.0,1.0
2005,985,train,This house would unleash the free market,unleash the free market,1,871511,PRO,competition leads to innovation and more affordable prices,competition leads to innovation and more affordable prices,articles/t985/raw_3409.txt,64567,64625,articles/t985/clean_3409.txt,43348,43406,yes,competition,0.0,11.0,1.0,1.0
2006,985,train,This house would unleash the free market,unleash the free market,1,871512,CON,Governmental intervention can result in potential gains in efficiency,can result in potential gains in efficiency,articles/t985/raw_3409.txt,68971,69014,articles/t985/clean_3409.txt,46553,46596,yes,Governmental intervention,0.0,25.0,1.0,-1.0
2007,985,train,This house would unleash the free market,unleash the free market,1,871514,CON,the market on its own does not allocate resources efficiently,the market on its own does not allocate resources efficiently,articles/t985/raw_3409.txt,69226,69287,articles/t985/clean_3409.txt,46772,46833,yes,the market on its own,0.0,21.0,-1.0,1.0
2008,985,train,This house would unleash the free market,unleash the free market,1,871515,PRO,imperfect markets are often better than imperfect governmental alternatives,imperfect markets are often better than imperfect governmental alternatives,articles/t985/raw_3409.txt,70273,70348,articles/t985/clean_3409.txt,47670,47745,yes,imperfect markets,0.0,17.0,1.0,1.0
2009,985,train,This house would unleash the free market,unleash the free market,1,871516,PRO,centralized operations of economic activity is always accompanied by political repression,centralized operations of economic activity is always accompanied by political repression,articles/t985/raw_3409.txt,77327,77418,articles/t985/clean_3409.txt,52264,52353,yes,centralized operations of economic activity,0.0,43.0,-1.0,-1.0
2010,985,train,This house would unleash the free market,unleash the free market,1,870735,CON,the government has a role to play in the economy,the government has a role to play in the economy,articles/t985/raw_3412.txt,17729,17777,articles/t985/clean_3412.txt,10040,10088,yes,the government,0.0,14.0,1.0,-1.0
2011,985,train,This house would unleash the free market,unleash the free market,1,870736,CON,"Liberty is possible only with social justice and an equitable distribution of wealth and power, which in turn require a degree of active government intervention","liberty was possible only with ""social justice and an equitable distribution of wealth and power, which in turn require a degree of active government intervention",articles/t985/raw_3412.txt,27480,27642,articles/t985/clean_3412.txt,16942,17104,yes,active government intervention,130.0,160.0,1.0,-1.0
2012,985,train,This house would unleash the free market,unleash the free market,1,870737,PRO,Central economic planning leads towards totalitarianism,leads towards totalitarianism,articles/t985/raw_3412.txt,41524,41555,articles/t985/clean_3412.txt,27309,27338,yes,Central economic planning,0.0,25.0,-1.0,-1.0
2013,985,train,This house would unleash the free market,unleash the free market,1,870738,PRO,a central planning authority would have to be endowed with powers that would impact and ultimately control social life,a central planning authority would have to be endowed with powers that would impact and ultimately control social life,articles/t985/raw_3412.txt,41578,41696,articles/t985/clean_3412.txt,27359,27477,yes,a central planning authority,0.0,28.0,-1.0,-1.0
2014,985,train,This house would unleash the free market,unleash the free market,1,870739,PRO,"while in centrally planned economies an individual or a select group of individuals must determine the distribution of resources, these planners will never have enough information to carry out this allocation reliably","while in centrally planned economies an individual or a select group of individuals must determine the distribution of resources, these planners will never have enough information to carry out this allocation reliably",articles/t985/raw_3412.txt,41923,42140,articles/t985/clean_3412.txt,27701,27918,yes,centrally planned economies,9.0,36.0,-1.0,-1.0
2015,985,train,This house would unleash the free market,unleash the free market,1,870740,PRO,the efficient exchange and use of resources can be maintained only through the price mechanism in free markets,the efficient exchange and use of resources can be maintained only through the price mechanism in free markets,articles/t985/raw_3412.txt,42200,42314,articles/t985/clean_3412.txt,27974,28084,yes,the price mechanism in free markets,75.0,110.0,1.0,1.0
2016,985,train,This house would unleash the free market,unleash the free market,1,870741,CON,"the state has a role to play in the economy, and specifically, in creating a ""safety net","the state has a role to play in the economy, and specifically, in creating a ""safety net",articles/t985/raw_3412.txt,42978,43066,articles/t985/clean_3412.txt,28642,28730,yes,the state,0.0,9.0,1.0,-1.0
2017,985,train,This house would unleash the free market,unleash the free market,1,871539,PRO,"In a free market, both labor and capital would receive the greatest possible reward","In a free market, both labor and capital would receive the greatest possible reward",articles/t985/raw_3411.txt,5042,5125,articles/t985/clean_3411.txt,3288,3371,yes,In a free market,0.0,16.0,1.0,1.0
