topicId,split,topicText,topicTarget,topicSentiment,claims.claimId,claims.stance,claims.claimCorrectedText,claims.claimOriginalText,claims.article.rawFile,claims.article.rawSpan.start,claims.article.rawSpan.end,claims.article.cleanFile,claims.article.cleanSpan.start,claims.article.cleanSpan.end,claims.Compatible,claims.claimTarget.text,claims.claimTarget.span.start,claims.claimTarget.span.end,claims.claimSentiment,claims.targetsRelation
985,train,This house would unleash the free market,unleash the free market,1,824185,PRO,the world can produce and consume more when free trade is allowed,the world can produce and consume more when free trade is allowed,articles/t985/raw_3321.txt,4609,4674,articles/t985/clean_3321.txt,3831,3896,yes,when free trade is allowed,39.0,65.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,824188,PRO,"free trade encourages economic interdependence between countries, reducing the likelihood of war","free trade encourages economic interdependence between countries, reducing the likelihood of war",articles/t985/raw_3321.txt,11439,11535,articles/t985/clean_3321.txt,9319,9415,yes,free trade,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,824189,PRO,free trade would reduce war,free trade would reduce war,articles/t985/raw_3321.txt,11562,11589,articles/t985/clean_3321.txt,9442,9469,yes,free trade,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,824190,PRO,the occurrence of free trade has prevented the outbreak of war,the occurrence of free trade has prevented the outbreak of war,articles/t985/raw_3321.txt,11864,11926,articles/t985/clean_3321.txt,9722,9784,yes,the occurrence of free trade,0.0,28.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,824191,PRO,free trade would increase the likelihood of a lasting peace,free trade would increase the likelihood of a lasting peace,articles/t985/raw_3321.txt,14521,14580,articles/t985/clean_3321.txt,12153,12212,yes,free trade,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,824192,PRO,Free trade can enhance national security,Free trade can enhance national security,articles/t985/raw_3321.txt,17957,17997,articles/t985/clean_3321.txt,15035,15075,yes,Free trade,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,824193,PRO,free trade gives optimal economic advantages,free trade gives optimal economic advantages,articles/t985/raw_3321.txt,18140,18184,articles/t985/clean_3321.txt,15218,15262,yes,free trade,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,824194,CON,free trade hurts developed nations,free trade hurts developed nations,articles/t985/raw_3321.txt,29796,29830,articles/t985/clean_3321.txt,25535,25569,yes,free trade,0.0,10.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,824195,CON,"Throughout the world, forces that many blame on free trade are eroding traditional ways of living and rural cultures","Throughout the world, forces that many blame on free trade are eroding traditional ways of living and rural cultures",articles/t985/raw_3321.txt,33875,33991,articles/t985/clean_3321.txt,29218,29334,yes,forces that many blame on free trade,22.0,58.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,824196,PRO,Free trade is generally considered to achieve an overall increase in utility in a society,Free trade is generally considered to achieve an overall increase in utility in a society,articles/t985/raw_3321.txt,36717,36806,articles/t985/clean_3321.txt,31228,31317,yes,Free trade,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,501199,PRO,Free trade promotes peace,free trade promoted peace,articles/t985/raw_3322.txt,9875,9900,articles/t985/clean_3322.txt,6962,6987,yes,Free trade,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,501200,PRO,having free trade would be a net gain for society,having free trade would be a net gain for society,articles/t985/raw_3322.txt,25294,25343,articles/t985/clean_3322.txt,19299,19348,yes,having free trade,0.0,17.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,501201,PRO,the size of the winnings from free trade are larger than the losses,the size of the winnings from free trade are larger than the losses,articles/t985/raw_3322.txt,26328,26395,articles/t985/clean_3322.txt,20230,20297,yes,free trade,30.0,40.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,501202,PRO,Protectionism creates poverty,Protectionism creates poverty,articles/t985/raw_3322.txt,27461,27490,articles/t985/clean_3322.txt,21073,21102,yes,Protectionism,0.0,13.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,501204,PRO,free trade is a large and unambiguous net gain for society,free trade is a large and unambiguous net gain for society,articles/t985/raw_3322.txt,28203,28261,articles/t985/clean_3322.txt,21742,21800,yes,free trade,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,501205,CON,Free trade is colonialism or imperialism in disguise,it is colonialism or imperialism in disguise,articles/t985/raw_3322.txt,31871,31923,articles/t985/clean_3322.txt,24038,24082,yes,Free trade,0.0,10.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,501206,CON,Free trade allows maximum exploitation of workers by capital,it allows maximum exploitation of workers by capital,articles/t985/raw_3322.txt,36380,36457,articles/t985/clean_3322.txt,26337,26389,yes,Free trade,0.0,10.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,501207,CON,"free trade agreements generally do not increase the economic freedom of the poor or the working class, and frequently make them poorer","free trade agreements generally do not increase the economic freedom of the poor or the working class, and frequently make them poorer",articles/t985/raw_3322.txt,37358,37496,articles/t985/clean_3322.txt,26947,27081,yes,free trade agreements,0.0,21.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,501208,CON,trade barriers should exist to help poor nations build domestic industries,trade barriers should exist to help poor nations build domestic industries,articles/t985/raw_3322.txt,40394,40468,articles/t985/clean_3322.txt,29291,29365,yes,trade barriers,0.0,14.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,501209,CON,free trade is a form of colonialism or imperialism,free trade is a form of colonialism or imperialism,articles/t985/raw_3322.txt,40805,40855,articles/t985/clean_3322.txt,29449,29499,yes,free trade,0.0,10.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,860340,PRO,Regulation in markets is rejected as inefficient,regulation in markets as inefficient,articles/t985/raw_3326.txt,6205,6241,articles/t985/clean_3326.txt,3383,3419,yes,Regulation in markets,0.0,21.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,860341,PRO,having many service providers promotes choice and competition,having many service providers promotes choice and competition,articles/t985/raw_3326.txt,10780,10841,articles/t985/clean_3326.txt,6606,6667,yes,having many service providers,0.0,29.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,866475,PRO,"economic freedom, while itself an extremely important component of total freedom, is also a necessary condition for political freedom","economic freedom, while itself an extremely important component of total freedom, is also a necessary condition for political freedom",articles/t985/raw_3410.txt,15177,15310,articles/t985/clean_3410.txt,8339,8472,yes,economic freedom,0.0,16.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,866476,PRO,Centralized control of economic activities is always accompanied with political repression,centralized control of economic activities was always accompanied with political repression,articles/t985/raw_3410.txt,15358,15451,articles/t985/clean_3410.txt,8492,8583,yes,Centralized control of economic activities,0.0,42.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,866478,PRO,"Through elimination of centralized control of economic activities, economic power is separated from political power, and the one can serve as counterbalance to the other","Through elimination of centralized control of economic activities, economic power is separated from political power, and the one can serve as counterbalance to the other",articles/t985/raw_3410.txt,15660,15829,articles/t985/clean_3410.txt,8792,8961,yes,elimination of centralized control of economic activities,8.0,65.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,866479,PRO,impersonal market forces protect people from discrimination in their economic activities for reasons unrelated to their productivity,impersonal market forces protect people from discrimination in their economic activities for reasons unrelated to their productivity,articles/t985/raw_3410.txt,15924,16056,articles/t985/clean_3410.txt,9056,9188,yes,impersonal market forces,0.0,24.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,875035,CON,The justification for central planning is that the consolidation of economic resources can allow for the economy to take advantage of more perfect information when making decisions regarding investment and production,The justification for central planning is that the consolidation of economic resources can allow for the economy to take advantage of more perfect information when making decisions regarding investment and production,articles/t985/raw_3407.txt,890,1111,articles/t985/clean_3407.txt,195,411,yes,central planning,22.0,38.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,875037,CON,"a centrally planned economy can provide public goods which would not have been available at all, or might require explicit government provision, in a market economy","a centrally planned economy can provide public goods which would not have been available at all, or might require explicit government provision, in a market economy",articles/t985/raw_3407.txt,17450,17618,articles/t985/clean_3407.txt,13003,13167,yes,a centrally planned economy,0.0,27.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,875039,PRO,a market economy prevents long-term surpluses,a market economy prevents long-term surpluses,articles/t985/raw_3407.txt,20062,20107,articles/t985/clean_3407.txt,15293,15338,yes,a market economy,0.0,16.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,875040,PRO,efficiency is best achieved through a market economy,efficiency is best achieved through a market economy,articles/t985/raw_3407.txt,20845,20897,articles/t985/clean_3407.txt,16069,16121,yes,a market economy,36.0,52.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,875042,PRO,the only way to determine what society actually wants is by allowing private enterprise to use their resources in competing to meet the needs of consumers,the only way to determine what society actually wants is by allowing private enterprise to use their resources in competing to meet the needs of consumers,articles/t985/raw_3407.txt,21052,21206,articles/t985/clean_3407.txt,16273,16427,yes,allowing private enterprise to use their resources in competing to meet the needs of consumers,60.0,154.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,875044,PRO,"Without a market in which allocations can be made in obedience to the law of supply and demand, it is difficult or impossible to funnel resources with respect to actual human preferences and goals","Without a market in which allocations can be made in obedience to the law of supply and demand, it is difficult or impossible to funnel resources with respect to actual human preferences and goals",articles/t985/raw_3407.txt,21357,21553,articles/t985/clean_3407.txt,16578,16774,yes,a market in which allocations can be made in obedience to the law of supply and demand,8.0,94.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,866472,PRO,Less corruption and less political violence have been found to be correlated with free markets,less corruption and less political violence to be correlated with free markets,articles/t985/raw_3410.txt,3436,3514,articles/t985/clean_3410.txt,1382,1460,yes,free markets,82.0,94.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,866473,PRO,political and civil liberties have simultaneously expanded with market-based economies,political and civil liberties have simultaneously expanded with market-based economies,articles/t985/raw_3410.txt,14513,14603,articles/t985/clean_3410.txt,8071,8157,yes,market-based economies,64.0,86.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,866474,PRO,economic and political freedoms are linked,economic and political freedoms are linked,articles/t985/raw_3410.txt,14662,14704,articles/t985/clean_3410.txt,8216,8258,no,,,,,
985,train,This house would unleash the free market,unleash the free market,1,866480,PRO,Economic and political freedom are mutually dependent,economic and political freedom were mutually dependent,articles/t985/raw_3410.txt,16239,16293,articles/t985/clean_3410.txt,9253,9307,no,,,,,
985,train,This house would unleash the free market,unleash the free market,1,866481,PRO,"The idea that political freedom can be preserved in the absence of economic freedom, and vice versa, is an illusion","The idea that political freedom can be preserved in the absence of economic freedom, and vice versa, is an illusion",articles/t985/raw_3410.txt,16296,16411,articles/t985/clean_3410.txt,9310,9425,no,,,,,
985,train,This house would unleash the free market,unleash the free market,1,866482,PRO,Political freedom is the corollary of economic freedom,Political freedom is the corollary of economic freedom,articles/t985/raw_3410.txt,16413,16467,articles/t985/clean_3410.txt,9427,9481,yes,economic freedom,38.0,54.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,866484,PRO,Higher economic freedom correlates strongly with higher self-reported happiness,correlates strongly with higher self-reported happiness,articles/t985/raw_3410.txt,20801,20856,articles/t985/clean_3410.txt,12182,12237,yes,Higher economic freedom,0.0,23.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,832599,CON,the responsibility of government should involve enough surveillance over the enterprise system to ensure the social usefulness of all economic activity,the responsibility of government should involve enough surveillance over the enterprise system to ensure the social usefulness of all economic activity,articles/t985/raw_3422.txt,13202,13353,articles/t985/clean_3422.txt,7631,7782,yes,enough surveillance over the enterprise system to ensure the social usefulness of all economic activity,48.0,151.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,832600,CON,It should be the policy of government to aid and foster certain activities or kinds of business that strengthen a nation,It should therefore be the policy of government to aid and foster certain activities or kinds of business that strengthen a nation,articles/t985/raw_3422.txt,14383,14513,articles/t985/clean_3422.txt,8811,8941,yes,to aid and foster certain activities or kinds of business that strengthen a nation,38.0,120.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,502605,PRO,Self-interested competition in the free market would tend to benefit society as a whole,would tend to benefit society as a whole,articles/t985/raw_3430.txt,38600,38640,articles/t985/clean_3430.txt,23702,23742,yes,Self-interested competition in the free market,0.0,46.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,502606,CON,a true laissez-faire economy would quickly become a conspiracy of businesses and industry against consumers,a true laissez-faire economy would quickly become a conspiracy of businesses and industry against consumers,articles/t985/raw_3430.txt,39246,39353,articles/t985/clean_3430.txt,24200,24307,yes,a true laissez-faire economy,0.0,28.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,502607,PRO,Markets would lead to equality,they would lead to equality,articles/t985/raw_3430.txt,67803,67830,articles/t985/clean_3430.txt,41819,41846,yes,Markets,0.0,7.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,859765,PRO,the market is the most fair and efficient arbitrator of resources,the market is the most fair and efficient arbitrator of resources,articles/t985/raw_3432.txt,11583,11648,articles/t985/clean_3432.txt,8547,8612,yes,the market,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,859768,PRO,"only market capitalism could manage a complex, modern economy","only market capitalism could manage a complex, modern economy",articles/t985/raw_3432.txt,30892,30953,articles/t985/clean_3432.txt,22839,22900,yes,market capitalism,5.0,22.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,871507,PRO,the information problems facing any other form of economic organization other than market capitalism would exceed its capacity to handle information,the information problems facing any other form of economic organization other than market capitalism would exceed its capacity to handle information,articles/t985/raw_3409.txt,52530,52678,articles/t985/clean_3409.txt,34921,35069,yes,any other form of economic organization other than market capitalism,32.0,100.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,859770,PRO,market economies are inherently stable if left to themselves,market economies are inherently stable if left to themselves,articles/t985/raw_3432.txt,46191,46267,articles/t985/clean_3432.txt,33875,33935,yes,market economies,0.0,16.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,859771,PRO,depressions result only from government intervention,depressions result only from government intervention,articles/t985/raw_3432.txt,46274,46326,articles/t985/clean_3432.txt,33940,33992,yes,government intervention,29.0,52.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,871510,PRO,the market is able to coordinate itself,the market is able to coordinate itself,articles/t985/raw_3409.txt,64332,64371,articles/t985/clean_3409.txt,43116,43155,yes,the market,0.0,10.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,871511,PRO,competition leads to innovation and more affordable prices,competition leads to innovation and more affordable prices,articles/t985/raw_3409.txt,64567,64625,articles/t985/clean_3409.txt,43348,43406,yes,competition,0.0,11.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,871512,CON,Governmental intervention can result in potential gains in efficiency,can result in potential gains in efficiency,articles/t985/raw_3409.txt,68971,69014,articles/t985/clean_3409.txt,46553,46596,yes,Governmental intervention,0.0,25.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,871514,CON,the market on its own does not allocate resources efficiently,the market on its own does not allocate resources efficiently,articles/t985/raw_3409.txt,69226,69287,articles/t985/clean_3409.txt,46772,46833,yes,the market on its own,0.0,21.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,871515,PRO,imperfect markets are often better than imperfect governmental alternatives,imperfect markets are often better than imperfect governmental alternatives,articles/t985/raw_3409.txt,70273,70348,articles/t985/clean_3409.txt,47670,47745,yes,imperfect markets,0.0,17.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,871516,PRO,centralized operations of economic activity is always accompanied by political repression,centralized operations of economic activity is always accompanied by political repression,articles/t985/raw_3409.txt,77327,77418,articles/t985/clean_3409.txt,52264,52353,yes,centralized operations of economic activity,0.0,43.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,870735,CON,the government has a role to play in the economy,the government has a role to play in the economy,articles/t985/raw_3412.txt,17729,17777,articles/t985/clean_3412.txt,10040,10088,yes,the government,0.0,14.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,870736,CON,"Liberty is possible only with social justice and an equitable distribution of wealth and power, which in turn require a degree of active government intervention","liberty was possible only with ""social justice and an equitable distribution of wealth and power, which in turn require a degree of active government intervention",articles/t985/raw_3412.txt,27480,27642,articles/t985/clean_3412.txt,16942,17104,yes,active government intervention,130.0,160.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,870737,PRO,Central economic planning leads towards totalitarianism,leads towards totalitarianism,articles/t985/raw_3412.txt,41524,41555,articles/t985/clean_3412.txt,27309,27338,yes,Central economic planning,0.0,25.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,870738,PRO,a central planning authority would have to be endowed with powers that would impact and ultimately control social life,a central planning authority would have to be endowed with powers that would impact and ultimately control social life,articles/t985/raw_3412.txt,41578,41696,articles/t985/clean_3412.txt,27359,27477,yes,a central planning authority,0.0,28.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,870739,PRO,"while in centrally planned economies an individual or a select group of individuals must determine the distribution of resources, these planners will never have enough information to carry out this allocation reliably","while in centrally planned economies an individual or a select group of individuals must determine the distribution of resources, these planners will never have enough information to carry out this allocation reliably",articles/t985/raw_3412.txt,41923,42140,articles/t985/clean_3412.txt,27701,27918,yes,centrally planned economies,9.0,36.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,870740,PRO,the efficient exchange and use of resources can be maintained only through the price mechanism in free markets,the efficient exchange and use of resources can be maintained only through the price mechanism in free markets,articles/t985/raw_3412.txt,42200,42314,articles/t985/clean_3412.txt,27974,28084,yes,the price mechanism in free markets,75.0,110.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,870741,CON,"the state has a role to play in the economy, and specifically, in creating a ""safety net","the state has a role to play in the economy, and specifically, in creating a ""safety net",articles/t985/raw_3412.txt,42978,43066,articles/t985/clean_3412.txt,28642,28730,yes,the state,0.0,9.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,871539,PRO,"In a free market, both labor and capital would receive the greatest possible reward","In a free market, both labor and capital would receive the greatest possible reward",articles/t985/raw_3411.txt,5042,5125,articles/t985/clean_3411.txt,3288,3371,yes,In a free market,0.0,16.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,871540,PRO,"an unfettered market"" is the most efficient mechanism to satisfy human needs and channel resources to their most productive uses","an unfettered market"" is the most efficient mechanism to satisfy human needs and channel resources to their most productive uses",articles/t985/raw_3411.txt,7962,8090,articles/t985/clean_3411.txt,5541,5669,yes,an unfettered market,0.0,20.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,871541,PRO,Any government intervention is seen as useless,any government intervention was seen as useless,articles/t985/raw_3411.txt,29580,29627,articles/t985/clean_3411.txt,23105,23152,yes,Any government intervention,0.0,27.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,871543,PRO,free markets have the potential to free states from the looming prospect of recurrent warfare,free markets have the potential to free states from the looming prospect of recurrent warfare,articles/t985/raw_3411.txt,32021,32114,articles/t985/clean_3411.txt,25231,25324,yes,free markets,0.0,12.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,871544,PRO,Laissez-faire economics is expected to diminish the frequency of war,laissez-faire economics to diminish the frequency of war,articles/t985/raw_3411.txt,32742,32798,articles/t985/clean_3411.txt,25792,25848,yes,Laissez-faire economics,0.0,23.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,853363,PRO,many of the services performed by government could be performed better by the private sector,many of the services performed by government could be performed better by the private sector,articles/t985/raw_3413.txt,35215,35307,articles/t985/clean_3413.txt,21345,21437,yes,the private sector,74.0,92.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,853366,PRO,economic freedom is not only desirable in itself but is also a necessary condition for political freedom,economic freedom is not only desirable in itself but is also a necessary condition for political freedom,articles/t985/raw_3413.txt,46303,46409,articles/t985/clean_3413.txt,27661,27765,yes,economic freedom,0.0,16.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,853367,PRO,Freer markets result in freer people,freer markets resulted in freer people,articles/t985/raw_3413.txt,46846,46884,articles/t985/clean_3413.txt,28068,28106,yes,Freer markets,0.0,13.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,853368,CON,markets could go wrong,markets could go wrong,articles/t985/raw_3413.txt,50375,50397,articles/t985/clean_3413.txt,30544,30566,yes,markets,0.0,7.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,853369,CON,government intervention could serve a useful purpose,government intervention could serve a useful purpose,articles/t985/raw_3413.txt,50407,50459,articles/t985/clean_3413.txt,30576,30628,yes,government intervention,0.0,23.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,503050,PRO,competition in the free market is more effective than the regulation of industry,competition in the free market is more effective than the regulation of industry,articles/t985/raw_3414.txt,115129,115209,articles/t985/clean_3414.txt,77553,77633,yes,competition in the free market,0.0,30.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,503051,PRO,all government intervention in the economy is wasteful,all government intervention in the economy is wasteful,articles/t985/raw_3414.txt,115337,115391,articles/t985/clean_3414.txt,77757,77811,yes,all government intervention in the economy,0.0,42.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,503052,PRO,"free market economics"" is the most efficient way to promote economic growth","free market economics"" is the most efficient way to promote economic growth",articles/t985/raw_3414.txt,115462,115537,articles/t985/clean_3414.txt,77882,77957,yes,free market economics,0.0,21.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,503053,PRO,free markets work best,free markets work best,articles/t985/raw_3414.txt,120466,120488,articles/t985/clean_3414.txt,81809,81831,yes,free markets,0.0,12.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,503054,PRO,free markets are the only ethical markets,free markets are the only ethical markets,articles/t985/raw_3414.txt,120526,120567,articles/t985/clean_3414.txt,81869,81910,yes,free markets,0.0,12.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,503055,PRO,it is not prudent for governments to intervene in markets,it is not prudent for governments to intervene in markets,articles/t985/raw_3414.txt,120833,120890,articles/t985/clean_3414.txt,82157,82214,yes,to intervene in markets,34.0,57.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,503056,PRO,principles of individual liberty morally dictate support for free markets,principles of individual liberty morally dictate support for free markets,articles/t985/raw_3414.txt,121390,121463,articles/t985/clean_3414.txt,82657,82730,yes,free markets,61.0,73.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,503057,PRO,Free markets are the most productive markets,are the most productive markets,articles/t985/raw_3414.txt,121877,121908,articles/t985/clean_3414.txt,83133,83164,yes,Free markets,0.0,12.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,503058,PRO,a bigger role of the government in the economy will make people feel less responsible for the society,a bigger role of the government in the economy will make people feel less responsible for the society,articles/t985/raw_3414.txt,122346,122447,articles/t985/clean_3414.txt,83591,83692,yes,a bigger role of the government in the economy,0.0,46.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,503059,PRO,"free markets are ""simply more productive","free markets are ""simply more productive",articles/t985/raw_3414.txt,122819,122859,articles/t985/clean_3414.txt,84060,84100,yes,free markets,0.0,12.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,879274,CON,the allocation of goods and services by a free market is not efficient,the allocation of goods and services by a free market is not efficient,articles/t985/raw_3415.txt,73,147,articles/t985/clean_3415.txt,67,137,yes,the allocation of goods and services by a free market,0.0,53.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,879276,CON,it may be possible for a government to improve the inefficient market outcome,it may be possible for a government to improve the inefficient market outcome,articles/t985/raw_3415.txt,5017,5094,articles/t985/clean_3415.txt,1742,1819,no,,,,,
985,train,This house would unleash the free market,unleash the free market,1,879278,CON,Market failures are viewed as a very common problem of any unregulated market system,market failures as a very common problem of any unregulated market system,articles/t985/raw_3415.txt,16632,16705,articles/t985/clean_3415.txt,10123,10196,yes,any unregulated market system,55.0,84.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,879279,PRO,the costs of government failure might be worse than those of the market failure it attempts to fix,the costs of government failure might be worse than those of the market failure it attempts to fix,articles/t985/raw_3415.txt,18135,18237,articles/t985/clean_3415.txt,11368,11466,yes,the costs of government failure,0.0,31.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,879282,CON,markets have inefficient outcomes,markets have inefficient outcomes,articles/t985/raw_3415.txt,21493,21526,articles/t985/clean_3415.txt,13845,13878,yes,markets,0.0,7.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,879283,CON,markets have inefficient and democratically-unwanted outcomes,markets have inefficient and democratically-unwanted outcomes,articles/t985/raw_3415.txt,21566,21627,articles/t985/clean_3415.txt,13918,13979,yes,markets,0.0,7.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,504299,PRO,Free-market capitalism is seen as the basis for a free and prosperous society,free-market capitalism as the basis for a free and prosperous society,articles/t985/raw_3418.txt,5163,5238,articles/t985/clean_3418.txt,1791,1860,yes,Free-market capitalism,0.0,22.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,504300,PRO,States use their coercive powers to benefit some businesses and individuals at the expense of others,use their coercive powers to benefit some businesses and individuals at the expense of others,articles/t985/raw_3418.txt,7045,7138,articles/t985/clean_3418.txt,2663,2756,yes,States,0.0,6.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,504301,PRO,no coercive monopoly of force can arise on a truly free market,no coercive monopoly of force can arise on a truly free market,articles/t985/raw_3418.txt,9194,9256,articles/t985/clean_3418.txt,4048,4110,yes,a truly free market,43.0,62.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,504302,PRO,That government is best which governs least,That government is best which governs least,articles/t985/raw_3418.txt,51759,51802,articles/t985/clean_3418.txt,32858,32901,no,,,,,
985,train,This house would unleash the free market,unleash the free market,1,504303,PRO,That government is best which governs not at all,That government is best which governs not at all,articles/t985/raw_3418.txt,51942,51990,articles/t985/clean_3418.txt,33041,33089,no,,,,,
985,train,This house would unleash the free market,unleash the free market,1,504304,PRO,the state should confine its role to protecting individual liberty and property,the state should confine its role to protecting individual liberty and property,articles/t985/raw_3418.txt,52252,52331,articles/t985/clean_3418.txt,33227,33306,no,,,,,
985,train,This house would unleash the free market,unleash the free market,1,504305,PRO,"in an environment of laissez-faire, a spontaneous order of cooperation in exchanging goods and services emerges that satisfies human wants","in an environment of laissez-faire, a spontaneous order of cooperation in exchanging goods and services emerges that satisfies human wants",articles/t985/raw_3418.txt,52454,52600,articles/t985/clean_3418.txt,33429,33567,yes,an environment of laissez-faire,3.0,34.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,504306,PRO,monopoly can only come about through government intervention,monopoly can only come about through government intervention,articles/t985/raw_3418.txt,62501,62561,articles/t985/clean_3418.txt,41340,41400,yes,government intervention,37.0,60.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,504307,PRO,authority over the economy leads to totalitarianism,authority over the economy leads to totalitarianism,articles/t985/raw_3418.txt,65883,65936,articles/t985/clean_3418.txt,44332,44383,yes,authority over the economy,0.0,26.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,880216,PRO,free markets provide the greatest possible equity and prosperity,free markets provide the greatest possible equity and prosperity,articles/t985/raw_3427.txt,557,623,articles/t985/clean_3427.txt,363,427,yes,free markets,0.0,12.0,1.0,1.0
